Time(nS), CH1, CH2, CH3, CH4,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,
0000000030,00,00,00,01,
0000000020,00,00,00,00,

                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
